alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
floyd-warshall,-D N=251,38651,70,12164,13,992730,12177,380,0,0,3729,97,2425353,0,-966628,978805,36,16142643,16026426,63485,63495,16079015,629650197,620648529,63999358,284474358,31214751,0,0,0,0,-38651,0,2425353,2425353,0,-70,-13,0,0,-12177,0,0,2425353,0,0,0,63999358,63999358,63999358,0,0,0,96.258000
floyd-warshall,-D N=286,1400177,58,8315,0,1473545,8315,359,0,0,6881,328,3786655,0,-1431330,1439645,142,23900389,23852459,82654,82616,23817734,930938595,918727326,95030282,424544953,47295693,23771595,0,213189789,465904490,498301004,499701181,3786655,3786655,0,459169120,442,459169178,442,3741398,958870359,3749713,3787097,0,93930401,0,95030282,95030282,95030282,0,0,457948380,141.880000
floyd-warshall,-D N=322,2072454,799,59781,38,2071539,59819,1107,0,0,14923,115,5430747,0,-1975991,2035810,101,33663772,33535006,104772,104873,33558967,1328505182,1311444723,135213671,605479536,67481791,34032673,0,303770630,663075489,714137844,716210298,5430747,5430747,0,660278382,137,660279181,175,5426005,1376489479,5485824,5430922,0,135453023,0,135213671,135213671,135213671,0,0,660949086,201.721000
floyd-warshall,-D N=357,2708297,929,10381,0,2834844,10381,905,0,0,15561,170,7457453,0,-2792255,2802636,102,45941566,45888631,128263,128604,45813030,1805966035,1780715500,183705991,822670291,91601694,46121895,0,414153353,902651755,970823756,973532053,7457453,7457453,0,896369027,511,896369956,511,7426804,1869902009,7437185,7457964,0,183024397,0,183705991,183705991,183705991,0,0,902208897,275.229000
floyd-warshall,-D N=393,3780654,1438,61762,30,3790758,61792,1706,0,0,25883,342,10084564,0,-3678149,3739941,121,61184548,61060725,154780,154946,61029458,2400565090,2370003381,245553860,1099720368,122125461,61151466,0,552313861,1201762749,1293258673,1297039327,10084564,10084564,0,1195741434,584,1195742872,614,9911442,2492782199,9973234,10085178,0,244383664,0,245553860,245553860,245553860,0,0,1200604298,365.351000
floyd-warshall,-D N=428,4900909,1843,82245,0,4917292,82245,2581,0,0,49759,492,13265396,19,-4776361,4858606,498,79668223,78197130,176107,179514,79482691,3121145933,3086338668,318621326,1426934120,158844476,80008035,0,717767121,1565637336,1677446472,1682347381,13265415,13265396,19,1548016620,1249,1548018463,1249,12987503,3230365844,13069748,13266645,19,318908485,0,318621326,318621326,318621326,0,0,1561297393,475.242000
floyd-warshall,-D N=464,6221379,1264,219541,284,6218055,219825,1336,0,0,41942,359,16639266,56,-5958845,6178670,300,101028551,100884186,216810,216939,100811697,3959906742,3909558626,403286887,1807166075,201207396,101130903,0,906789003,1977178859,2130059914,2136281293,16639322,16639266,56,1965403538,1807,1965404802,2091,15937342,4101686095,16157167,16641357,56,403533124,0,403286887,403286887,403286887,0,0,1971728301,599.980000
floyd-warshall,-D N=500,7800933,1288,7981,371,7824565,8352,1453,0,0,63467,299,20876353,37,-7703795,7712147,337,126081219,125862368,251126,251194,125830014,4948950903,4886514743,503552625,2252321950,250384112,125964543,0,1133605959,2467042426,2648609061,2656409994,20876390,20876353,37,2447538736,1356,2447540024,1727,20050390,5103950018,20058742,20878080,37,502823023,0,503552625,503552625,503552625,0,0,2466745459,749.820000
3mm,-D NI=40 -D NJ=50 -D NK=60 -D NL=70 -D NM=80,39170,82,251,0,0,251,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39170,0,0,0,0,-82,0,0,0,-251,0,0,0,0,0,0,0,0,0,0,0,0,4.046000
3mm,-D NI=55 -D NJ=65 -D NK=75 -D NL=85 -D NM=95,29146,51,379,46,0,425,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29146,0,0,0,0,-51,-46,0,0,-425,0,0,0,0,0,0,0,0,0,0,0,0,7.642000
3mm,-D NI=71 -D NJ=81 -D NK=91 -D NL=101 -D NM=111,10288,33,938,1,266457,939,69,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10288,0,0,0,0,-33,-1,0,0,-939,0,0,0,0,0,0,0,0,0,0,0,0,13.943000
3mm,-D NI=86 -D NJ=96 -D NK=106 -D NL=116 -D NM=126,80372,39,2068,0,437482,2068,98,12,0,0,0,0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80372,0,0,0,0,-39,0,0,0,-2068,0,0,0,0,0,0,0,0,0,0,0,0,22.611000
3mm,-D NI=102 -D NJ=112 -D NK=122 -D NL=132 -D NM=142,74740,23,3062,0,657029,3062,184,0,0,5666,374,0,0,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74740,0,0,0,0,-23,0,0,0,-3062,0,0,0,0,0,0,0,0,0,0,0,0,33.271000
3mm,-D NI=117 -D NJ=127 -D NK=137 -D NL=147 -D NM=157,63531,39,4395,0,992319,4395,780,0,0,8935,210,972013,497,4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63531,0,972510,972013,497,-39,0,0,0,-4395,0,0,972013,497,0,0,0,0,0,0,0,0,47.885000
3mm,-D NI=133 -D NJ=143 -D NK=153 -D NL=163 -D NM=173,29236,34,2129,8,1318753,2137,271,0,0,12877,270,1695804,579,-21191,23328,48,10281859,10264030,71296,71041,10213217,0,0,0,0,0,0,0,0,0,-29236,0,1696383,1695804,579,-34,-8,0,0,-2137,0,0,1695804,579,0,0,0,0,0,0,0,0,66.871000
3mm,-D NI=148 -D NJ=158 -D NK=168 -D NL=178 -D NM=188,5245,33,2815,12,1775231,2827,277,0,0,18987,183,1850040,456,-22803,25630,54,13694341,13670206,82672,86378,13608069,520097684,515444536,81621544,243166757,25770600,0,0,0,0,-5245,0,1850496,1850040,456,-33,-12,0,0,-2827,0,0,1850040,456,0,0,81621544,81621544,81621544,0,0,0,88.477000
3mm,-D NI=164 -D NJ=174 -D NK=184 -D NL=194 -D NM=204,49788,52,7830,0,2446562,7830,719,0,0,43029,679,2512216,1119,-27177,35007,43,17941109,17936201,88512,88483,17853040,682315025,678933317,107070427,321117241,36083507,18100025,0,189596835,375356007,391207475,391257263,2513335,2512216,1119,372334313,3236,372334365,3236,2286502,763591628,2294332,2515452,1119,0,0,107070427,107070427,107070427,0,0,0,116.199000
3mm,-D NI=180 -D NJ=190 -D NK=200 -D NL=210 -D NM=220,3016518,985,7277,0,3127949,7277,596,0,0,24914,559,3153543,760,-34546,41823,132,23381507,23435352,105554,105737,23275664,887368896,882344173,139252616,416924017,46634650,23457986,0,244937433,482581790,503277978,506294496,3154303,3153543,760,484773940,220,484774925,220,3093489,991069421,3100766,3153763,760,115117549,0,139252616,139252616,139252616,0,0,480566315,148.857000
doitgen,-D NQ=20 -D NR=25 -D NP=30,2354,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2354,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.160000
doitgen,-D NQ=22 -D NR=27 -D NP=33,2246,61,188,0,0,188,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2246,0,0,0,0,-61,0,0,0,-188,0,0,0,0,0,0,0,0,0,0,0,0,4.425000
doitgen,-D NQ=24 -D NR=30 -D NP=36,3629,86,1115,0,0,1115,0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3629,0,0,0,0,-86,0,0,0,-1115,0,0,0,0,0,0,0,0,0,0,0,0,6.651000
doitgen,-D NQ=26 -D NR=33 -D NP=40,1873,66,572,0,0,572,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1873,0,0,0,0,-66,0,0,0,-572,0,0,0,0,0,0,0,0,0,0,0,0,9.095000
doitgen,-D NQ=28 -D NR=36 -D NP=43,4272,65,1465,42,0,1507,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4272,0,0,0,0,-65,-42,0,0,-1507,0,0,0,0,0,0,0,0,0,0,0,0,12.454000
doitgen,-D NQ=31 -D NR=38 -D NP=46,778,29,210,1,15219,211,381,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-778,0,0,0,0,-29,-1,0,0,-211,0,0,0,0,0,0,0,0,0,0,0,0,17.106000
doitgen,-D NQ=33 -D NR=41 -D NP=50,2528,46,2950,0,27497,2950,348,13,0,0,0,0,0,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2528,0,0,0,0,-46,0,0,0,-2950,0,0,0,0,0,0,0,0,0,0,0,0,23.872000
doitgen,-D NQ=35 -D NR=44 -D NP=53,1208,51,2796,3,35571,2799,96,0,0,1071,0,0,0,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1208,0,0,0,0,-51,-3,0,0,-2799,0,0,0,0,0,0,0,0,0,0,0,0,28.044000
doitgen,-D NQ=37 -D NR=47 -D NP=56,2024,64,544,0,55435,544,235,0,0,528,221,107295,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2024,0,107295,107295,0,-64,0,0,0,-544,0,0,107295,0,0,0,0,0,0,0,0,0,34.218000
doitgen,-D NQ=40 -D NR=50 -D NP=60,3780,22,5521,20,90020,5541,555,0,0,578,21,126128,51,-11633,17174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3780,0,126179,126128,51,-22,-20,0,0,-5541,0,0,126128,51,0,0,0,0,0,0,0,0,44.602000
covariance,-D M=80 -D N=100,24696,80,88,0,0,88,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24696,0,0,0,0,-80,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0,0,2.659000
covariance,-D M=97 -D N=117,37493,44,62,0,0,62,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37493,0,0,0,0,-44,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,4.583000
covariance,-D M=115 -D N=135,14520,91,362,36,0,398,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14520,0,0,0,0,-91,-36,0,0,-398,0,0,0,0,0,0,0,0,0,0,0,0,6.554000
covariance,-D M=133 -D N=153,94445,42,593,32,0,625,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94445,0,0,0,0,-42,-32,0,0,-625,0,0,0,0,0,0,0,0,0,0,0,0,9.757000
covariance,-D M=151 -D N=171,20177,40,633,0,350591,633,235,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20177,0,0,0,0,-40,0,0,0,-633,0,0,0,0,0,0,0,0,0,0,0,0,13.757000
covariance,-D M=168 -D N=188,74646,63,4337,7,444391,4344,232,1687,0,0,0,0,0,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74646,0,0,0,0,-63,-7,0,0,-4344,0,0,0,0,0,0,0,0,0,0,0,0,22.372000
covariance,-D M=186 -D N=206,78715,24,131,0,923359,131,104,841,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78715,0,0,0,0,-24,0,0,0,-131,0,0,0,0,0,0,0,0,0,0,0,0,25.114000
covariance,-D M=204 -D N=224,80027,28,6295,4,1124698,6299,190,2347,0,1584,127,928564,0,6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80027,0,928564,928564,0,-28,-4,0,0,-6299,0,0,928564,0,0,0,0,0,0,0,0,0,32.116000
covariance,-D M=222 -D N=242,201790,43,5971,10,2381695,5981,150,2398,0,23126,148,2078934,0,5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-201790,0,2078934,2078934,0,-43,-10,0,0,-5981,0,0,2078934,0,0,0,0,0,0,0,0,0,41.777000
covariance,-D M=240 -D N=260,49417,27,3955,0,9804340,3955,242,3231,0,36983,41,9843545,29416,-32167,36122,20,7781065,7787575,0,0,7781065,0,0,0,0,0,0,0,0,0,-49417,0,9872961,9843545,29416,-27,0,0,0,-3955,0,0,9843545,29416,0,0,0,0,0,0,0,0,56.423000
symm,-D M=60 -D N=80,30020,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30020,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.014000
symm,-D M=75 -D N=97,24465,41,48,0,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24465,0,0,0,0,-41,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,3.451000
symm,-D M=91 -D N=115,46832,34,597,0,0,597,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46832,0,0,0,0,-34,0,0,0,-597,0,0,0,0,0,0,0,0,0,0,0,0,6.461000
symm,-D M=106 -D N=133,47148,32,161,24,0,185,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47148,0,0,0,0,-32,-24,0,0,-185,0,0,0,0,0,0,0,0,0,0,0,0,8.832000
symm,-D M=122 -D N=151,80,26,145,0,322486,145,1366,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,-26,0,0,0,-145,0,0,0,0,0,0,0,0,0,0,0,0,13.672000
symm,-D M=137 -D N=168,35339,29,355,5,417968,360,674,31,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35339,0,0,0,0,-29,-5,0,0,-360,0,0,0,0,0,0,0,0,0,0,0,0,19.770000
symm,-D M=153 -D N=186,58568,30,3916,0,983452,3916,181,15,0,0,0,0,0,3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58568,0,0,0,0,-30,0,0,0,-3916,0,0,0,0,0,0,0,0,0,0,0,0,25.917000
symm,-D M=168 -D N=204,60248,41,7722,0,756004,7722,259,0,0,2709,296,0,0,7722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60248,0,0,0,0,-41,0,0,0,-7722,0,0,0,0,0,0,0,0,0,0,0,0,33.299000
symm,-D M=184 -D N=222,22685,24,248,0,1016512,248,192,0,0,35426,30,1623066,708,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22685,0,1623774,1623066,708,-24,0,0,0,-248,0,0,1623066,708,0,0,0,0,0,0,0,0,42.385000
symm,-D M=200 -D N=240,4289,63,16735,0,1656142,16735,393,0,0,6508,61,9088016,5651,-4609249,4625984,31,4673851,4658294,24712,25312,4673851,0,0,0,0,0,0,0,0,0,-4289,0,9093667,9088016,5651,-63,0,0,0,-16735,0,0,9088016,5651,0,0,0,0,0,0,0,0,63.050000
bicg,-D M=116 -D N=124,2208,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2208,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695000
bicg,-D M=146 -D N=155,3162,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3162,0,0,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861000
bicg,-D M=176 -D N=187,3177,43,103,0,0,103,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3177,0,0,0,0,-43,0,0,0,-103,0,0,0,0,0,0,0,0,0,0,0,0,1.159000
bicg,-D M=207 -D N=219,6131,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6131,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473000
bicg,-D M=237 -D N=251,7934,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7934,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.017000
bicg,-D M=268 -D N=282,9925,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9925,0,0,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.331000
bicg,-D M=298 -D N=314,12218,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12218,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821000
bicg,-D M=329 -D N=346,14762,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14762,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.533000
bicg,-D M=359 -D N=378,2925,39,1677,0,0,1677,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2925,0,0,0,0,-39,0,0,0,-1677,0,0,0,0,0,0,0,0,0,0,0,0,4.458000
bicg,-D M=390 -D N=410,18649,85,433,0,0,433,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18649,0,0,0,0,-85,0,0,0,-433,0,0,0,0,0,0,0,0,0,0,0,0,5.004000
2mm,-D NI=40 -D NJ=50 -D NK=70 -D NL=80,9632,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9632,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.515000
2mm,-D NI=55 -D NJ=65 -D NK=85 -D NL=95,49136,92,762,0,0,762,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49136,0,0,0,0,-92,0,0,0,-762,0,0,0,0,0,0,0,0,0,0,0,0,5.390000
2mm,-D NI=71 -D NJ=81 -D NK=101 -D NL=111,49081,47,615,41,0,656,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49081,0,0,0,0,-47,-41,0,0,-656,0,0,0,0,0,0,0,0,0,0,0,0,10.691000
2mm,-D NI=86 -D NJ=96 -D NK=116 -D NL=126,12042,32,2675,0,262737,2675,277,0,0,0,0,0,0,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12042,0,0,0,0,-32,0,0,0,-2675,0,0,0,0,0,0,0,0,0,0,0,0,14.395000
2mm,-D NI=102 -D NJ=112 -D NK=132 -D NL=142,63985,31,976,0,439405,976,168,15,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63985,0,0,0,0,-31,0,0,0,-976,0,0,0,0,0,0,0,0,0,0,0,0,22.516000
2mm,-D NI=117 -D NJ=127 -D NK=147 -D NL=157,75067,30,1719,0,585270,1719,115,0,0,17104,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75067,0,0,0,0,-30,0,0,0,-1719,0,0,0,0,0,0,0,0,0,0,0,0,30.858000
2mm,-D NI=133 -D NJ=143 -D NK=163 -D NL=173,28607,18,646,0,826738,646,101,0,0,1451,21,862972,70,-14653,15299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28607,0,863042,862972,70,-18,0,0,0,-646,0,0,862972,70,0,0,0,0,0,0,0,0,43.534000
2mm,-D NI=148 -D NJ=158 -D NK=178 -D NL=188,5687,38,9093,0,1094673,9093,62,0,0,13159,92,1155323,0,-678,9771,14,9066668,9024559,57974,0,9066668,0,0,0,0,0,0,0,0,0,-5687,0,1155323,1155323,0,-38,0,0,0,-9093,0,0,1155323,0,0,0,0,0,0,0,0,0,58.465000
2mm,-D NI=164 -D NJ=174 -D NK=194 -D NL=204,58024,22,6590,0,1494102,6590,180,0,0,16388,159,1603344,0,-5302,11892,46,11890256,11875783,67631,67755,11822738,435737432,431935202,0,0,0,0,0,0,0,-58024,0,1603344,1603344,0,-22,0,0,0,-6590,0,0,1603344,0,0,0,0,0,0,0,0,0,76.259000
2mm,-D NI=180 -D NJ=190 -D NK=210 -D NL=220,57853,37,10281,0,2058785,10281,558,0,0,19843,394,1961016,1705,-25467,35748,36,14145374,15593953,81804,81881,14063493,594056661,588254181,92822947,277946387,31131965,15688715,0,159642960,0,-57853,0,1962721,1961016,1705,-37,0,0,0,-10281,0,0,1961016,1705,0,0,92822947,92822947,92822947,0,0,0,100.108000
nussinov,-D N=180,474,21,24,21,0,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-474,0,0,0,0,-21,-21,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,6.455000
nussinov,-D N=215,13163,74,239,21,0,260,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13163,0,0,0,0,-74,-21,0,0,-260,0,0,0,0,0,0,0,0,0,0,0,0,10.767000
nussinov,-D N=251,26638,63,825,4,193805,829,292,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26638,0,0,0,0,-63,-4,0,0,-829,0,0,0,0,0,0,0,0,0,0,0,0,16.848000
